text,label,domain,batch
"You’re not addressing the real issue here, it’s still confusing.",NEGATIVE,technology,39
"That answer is way too short, I need more details.",NEGATIVE,technology,39
"This isn’t helpful, I already knew the basics.",NEGATIVE,technology,39
"I’m still stuck, maybe you can break it down more?",NEGATIVE,technology,39
Does this apply to all network types or just Wi-Fi?,NEUTRAL,technology,39
What if the connection is unstable or slow?,NEUTRAL,technology,39
"You nailed it, that’s exactly how it works!",POSITIVE,technology,40
"Thanks, that’s exactly what I needed!",POSITIVE,technology,40
"Perfect, I was stuck on this for hours!",POSITIVE,technology,40
"That’s not how it works at all, I’ve seen it firsthand.",NEGATIVE,technology,40
"You missed the main point entirely, that’s a big mistake.",NEGATIVE,technology,40
"That’s not helpful, I need real solutions, not just theory.",NEGATIVE,technology,40
"You didn’t cover the actual problem, that’s a huge gap.",NEGATIVE,technology,40
Is there a way to disable it temporarily?,NEUTRAL,technology,40
Does it affect battery life?,NEUTRAL,technology,40
What if the user has no internet?,NEUTRAL,technology,40
Can it be done without a router?,NEUTRAL,technology,40
What if the device is old?,NEUTRAL,technology,40
Does it work with 5G networks?,NEUTRAL,technology,40
Is there a way to reverse it?,NEUTRAL,technology,40
What if the user is in a different country?,NEUTRAL,technology,40
How does it compare to other methods?,NEUTRAL,technology,40
Why didn’t you mention the limitations of that method?,NEGATIVE,technology,41
This is the first time I actually understood this concept.,POSITIVE,technology,41
"You made a complicated thing really simple, appreciate it.",POSITIVE,technology,41
That’s not accurate — the latest updates changed how it works.,NEGATIVE,technology,41
Does that mean it's not compatible with older systems?,NEUTRAL,technology,41
What happens if the user has a different setup?,NEUTRAL,technology,41
Can you explain how that affects battery life?,NEUTRAL,technology,41
"That’s not helpful at all, I need more specifics.",NEGATIVE,technology,41
"You nailed it, that’s exactly what I needed.",POSITIVE,technology,42
"Wow, that’s way clearer than my old notes.",POSITIVE,technology,42
"Perfect, that’s exactly what I was looking for.",POSITIVE,technology,42
"That’s not right, I’ve seen the official docs.",NEGATIVE,technology,42
"That’s not helpful at all, just confusing.",NEGATIVE,technology,42
Can this be done without a subscription?,NEUTRAL,technology,42
Is there a way to bypass this limitation?,NEUTRAL,technology,42
Does this affect older versions too?,NEUTRAL,technology,42
"This is way off, I’ve tried that and it didn’t work.",NEGATIVE,technology,42
You’re not even close to being accurate.,NEGATIVE,technology,42
This answer is so vague it’s useless.,NEGATIVE,technology,42
"Exactly what I needed, no fluff!",POSITIVE,technology,43
"That's not right, I've seen the official docs.",NEGATIVE,technology,43
"This isn't helpful at all, I need real steps.",NEGATIVE,technology,43
This answer is way too vague to be useful.,NEGATIVE,technology,43
Can you explain how it affects mobile networks?,NEUTRAL,technology,43
What about if the device is rooted?,NEUTRAL,technology,43
Does this apply to all versions of the OS?,NEUTRAL,technology,43
How does it handle multiple users?,NEUTRAL,technology,43
What if the user is on a different platform?,NEUTRAL,technology,43
What happens if the device is not connected to Wi-Fi?,NEUTRAL,technology,43
Can this be done without root access?,NEUTRAL,technology,43
What if the user is using a different browser?,NEUTRAL,technology,43
How does this affect data usage?,NEUTRAL,technology,43
What if the user is on a different network type?,NEUTRAL,technology,43
Can I do this without any special tools?,NEUTRAL,technology,44
"So clear, I wish I had this knowledge earlier.",POSITIVE,technology,44
"That's spot on, I was confused before.",POSITIVE,technology,44
You didn't cover the troubleshooting steps at all.,NEGATIVE,technology,44
"Wow, you made that complex topic so simple, thanks!",POSITIVE,technology,45
That’s the best breakdown I’ve seen on packet switching.,POSITIVE,technology,45
You missed the main point about data privacy entirely.,NEGATIVE,technology,45
"That’s not how firewalls work at all, I’ve seen better explanations.",NEGATIVE,technology,45
"This answer is way too generic, I need specifics.",NEGATIVE,technology,45
Can it be used for remote work setups?,NEUTRAL,technology,45
"You nailed it, I get it now, thanks for the patience.",POSITIVE,technology,45
That’s the kind of clear answer I need for my project.,POSITIVE,technology,45
You made something I didn’t understand feel easy.,POSITIVE,technology,45
"That’s not accurate, I’ve read better sources.",NEGATIVE,technology,45
"You didn’t address the main problem, just the symptoms.",NEGATIVE,technology,45
"This is way too vague, I need real steps.",NEGATIVE,technology,45
What if the user has a limited data plan?,NEUTRAL,technology,45
Is there a way to automate that process?,NEUTRAL,technology,45
"Wow, that’s way better than the article I read.",POSITIVE,technology,46
"You made it sound so straightforward, thanks!",POSITIVE,technology,46
"That’s not how it works at all, I’ve seen the docs.",NEGATIVE,technology,46
That answer is completely off track.,NEGATIVE,technology,46
What if the system is already updated?,NEUTRAL,technology,46
You saved me from a lot of confusion.,POSITIVE,technology,46
Way more helpful than the last response.,POSITIVE,technology,46
This is the clearest explanation yet.,POSITIVE,technology,46
"You didn’t cover the key steps, that’s a problem.",NEGATIVE,technology,46
This is way too vague to be useful.,NEGATIVE,technology,46
I tried it and it didn’t work at all.,NEGATIVE,technology,46
"That’s not accurate, I’ve seen the real process.",NEGATIVE,technology,46
That actually cleared up a lot of confusion I had.,POSITIVE,technology,47
"I didn’t know it could do that, cool stuff!",POSITIVE,technology,47
"Thanks, that’s exactly what I needed to understand.",POSITIVE,technology,47
"Wow, that’s way easier than I thought.",POSITIVE,technology,47
"You missed the main point, this is way more complex.",NEGATIVE,technology,47
"This is way too basic, I expected more detail.",NEGATIVE,technology,47
Why didn’t you mention the risks? That’s a big deal.,NEGATIVE,technology,47
I tried what you said and it didn’t help at all.,NEGATIVE,technology,47
Can it be used with multiple devices?,NEUTRAL,technology,47
What happens if the connection drops?,NEUTRAL,technology,47
How long does the process take?,NEUTRAL,technology,47
"You nailed it, I feel confident now.",POSITIVE,technology,47
That’s exactly what I was looking for.,POSITIVE,technology,47
I didn’t think it could be that straightforward.,POSITIVE,technology,47
"This is way off track, I was asking about security.",NEGATIVE,technology,47
"You didn’t answer the question, just repeated the same thing.",NEGATIVE,technology,47
"This is confusing, I need a clearer answer.",NEGATIVE,technology,47
Why is this so hard to explain? It’s simple.,NEGATIVE,technology,47
What if the user has no technical background?,NEUTRAL,technology,47
"You got it exactly right, I was confused before.",POSITIVE,technology,48
"This is way off — I need specifics, not just general stuff.",NEGATIVE,technology,48
"Wow, you made that super clear, no confusion at all.",POSITIVE,technology,48
"So simple, I wish I learned this earlier.",POSITIVE,technology,48
"Nope, that’s not right — I’ve seen it done differently.",NEGATIVE,technology,48
"You missed the main point, that’s not helpful.",NEGATIVE,technology,48
"This is confusing, I need more details.",NEGATIVE,technology,48
"That’s not what I asked for, I’m not satisfied.",NEGATIVE,technology,48
Can you clarify the part about the firewall settings?,NEUTRAL,technology,49
"You made it sound so simple, thanks for that!",POSITIVE,technology,49
"That's exactly what I was looking for, no need to over-explain.",POSITIVE,technology,49
"I didn't think it could be that clear, impressive!",POSITIVE,technology,49
"That's not how it works at all, I've tried it before.",NEGATIVE,technology,49
Does it matter if I use a mobile hotspot?,NEUTRAL,technology,49
"You really broke it down, I feel confident now.",POSITIVE,technology,49
"Solid explanation, I feel confident now.",POSITIVE,technology,50
That’s the clearest breakdown I’ve seen.,POSITIVE,technology,50
"Nope, that’s not how it works at all.",NEGATIVE,technology,50
Why didn’t you mention the risks? That’s critical.,NEGATIVE,technology,50
Are there any compatibility issues?,NEUTRAL,technology,50
"That’s exactly what I needed, no fluff.",POSITIVE,technology,50
You made a complex topic easy to grasp.,POSITIVE,technology,50
"Perfect, I finally get it!",POSITIVE,technology,50
"That’s not accurate, I’ve seen better info.",NEGATIVE,technology,50
What about if the file is corrupted?,NEUTRAL,technology,50
How long does the setup usually take?,NEUTRAL,technology,50
Can it be done without technical skills?,NEUTRAL,technology,50
"Got it, that’s way clearer than the docs.",POSITIVE,technology,51
That’s not right — I’ve seen the updated specs.,NEGATIVE,technology,51
What if the device is already connected?,NEUTRAL,technology,51
Does it work with all types of networks?,NEUTRAL,technology,51
What happens if there's no internet?,NEUTRAL,technology,51
Is there a way to bypass that step?,NEUTRAL,technology,51
That actually clarified everything I was confused about.,POSITIVE,technology,52
"Wow, that's way more accurate than what I thought.",POSITIVE,technology,52
"That's not how it works at all, I'm confused.",NEGATIVE,technology,52
That answer doesn't solve the problem I'm facing.,NEGATIVE,technology,52
What happens if I use a different browser?,NEUTRAL,technology,52
What if the device is already updated?,NEUTRAL,technology,52
That's the kind of answer I've been waiting for.,POSITIVE,technology,52
You made a complicated thing easy to understand.,POSITIVE,technology,52
"That's not helpful at all, I'm stuck.",NEGATIVE,technology,52
You didn't address the real issue here.,NEGATIVE,technology,52
I tried that and it didn't fix anything.,NEGATIVE,technology,52
That's not the solution I was looking for.,NEGATIVE,technology,52
Does it affect older versions of the app?,NEUTRAL,technology,52
"I didn't know it could be used that way, thanks!",POSITIVE,technology,53
"Wow, that's way more detailed than I expected.",POSITIVE,technology,53
"Got it, that’s way simpler than I thought.",POSITIVE,technology,53
You missed the key part about encryption keys.,NEGATIVE,technology,53
